Right hand wave
1,2446442273197
-1,62458499669283
-0,0973071663209282
~
-0,377696892418109
-1,50729258636579
-0,814786128115623
-0,241561755133053
-1,3490652539728
-0,856480019779087
-0,615964497007256
-0,703874239569947
-0,715682123267195
0,893310260332347
-0,813173950903961
-0,0385692146136992
1,21610130477769
-1,42198483540823
-0,0438593956950542
1,23403681320782
-1,61108610674672
-0,0816371371659748
~
-0,375082553000383
-1,51173283126465
-0,81789917604249
-0,241877046780606
-1,35094899831418
-0,857019338585566
-0,614204522918877
-0,68713506013199
-0,717111760869874
0,894372297272225
-0,81106392951797
-0,0443131701844813
1,2192750850832
-1,41925247323966
-0,0479594135324359
1,21538940850888
-1,6191460732675
-0,142733659321243
~
----
Right hand wave
-0,200104006566091
-0,637808180254948
-1,27664066143364
-0,407323154706556
-0,517871718702177
-1,16249335178386
-1,02898056194554
-0,158062557138301
-0,777241682644697
0,0231527313461098
-0,530702623405463
-0,762328860658038
0,979814768297867
-0,718891109628892
-0,348629676245927
1,12822863977811
-0,513501149957414
-0,379778418958555
~
-0,456879606226882
-0,690928607245626
-1,55974936157466
-0,596366344970784
-0,561623720287728
-1,37428982046192
-1,01482656120249
-0,173709059414033
-0,77510123168903
0,024906306214127
-0,553295575052395
-0,769002694477553
0,981689291581028
-0,744254119981569
-0,352791399596733
1,12750394125819
-0,537933501199188
-0,390171262814095
~
-0,576075030340105
-0,703048399804193
-1,62961284589528
-0,681477888873636
-0,573094519762366
-1,42486203250736
-0,997686538631042
-0,183232879636885
-0,768130790811411
0,461874457940139
-0,687757413535568
-0,815540130443064
1,31171876012048
-0,806803864764763
-0,213449704033093
1,59500022816914
-0,846486064612369
0,00140630977797172
~
-0,654851291629987
-0,759992205891226
-1,64060495559368
-0,741182091571793
-0,615765733868533
-1,43340380891838
-1,00017456605439
-0,183086093828916
-0,769120651202158
0,4879701078507
-0,717730269776825
-0,815820210060058
1,33480352615499
-0,833534156344739
-0,193523652780615
1,61708142557789
-0,872135501638829
0,0281353046284505
~
-0,730394106673717
-0,728910515936007
-1,68748545760274
-0,796089177737299
-0,593122232677132
-1,46816022725451
-0,99317431637317
-0,18575738290051
-0,767647103693917
0,485664424134501
-0,721442652418937
-0,814662003727581
1,33610223654438
-0,823606091028866
-0,198691721617415
1,61958156326383
-0,857660520862259
0,0208109493311165
~
-0,754143103126961
-0,790504920966505
-1,64276773682617
-0,813374818921555
-0,636955328538842
-1,43453743224335
-0,991069891665682
-0,176306401976546
-0,767347893591458
0,484585928994445
-0,724366574043904
-0,812605797233717
1,32595128069191
-0,835311105421158
-0,191535802392909
1,60640634816464
-0,872292665640012
0,0296537375218358
~
-0,730574465625078
-0,835965998221584
-1,59928309700113
-0,795778570760315
-0,669305395454684
-1,40268144932859
-0,991390811572623
-0,169323512560583
-0,770471351792575
0,482272067005794
-0,728247459236664
-0,813521291662283
1,33146124660473
-0,828817115933369
-0,197790666471703
1,61452425363404
-0,862340285103337
0,0215879267646217
~
-0,585152001126292
-0,842553526840069
-1,53238312188373
-0,689960931357871
-0,673554939192034
-1,35424552683562
-1,00438779682155
-0,166559101478991
-0,777390003994619
0,508281615789777
-0,73489133913165
-0,796032891216528
1,35531154030873
-0,839650398480992
-0,170786612052561
1,63765475502054
-0,874570035084813
0,0517765929514919
~
-0,596960080855596
-0,860300166536957
-1,52282637719577
-0,696876140509484
-0,6878343474722
-1,34704883402029
-0,996624245177265
-0,170436741690162
-0,777591275884827
0,517056852246131
-0,740395189182109
-0,783722007076876
1,36018825971864
-0,84943557773348
-0,161974928490752
1,64123206220947
-0,885782373917271
0,0593156415157879
~
-0,591303989307579
-0,852384996684554
-1,52970668631711
-0,690430243480448
-0,683653675195367
-1,35137127703046
-0,98780907989143
-0,177459710727806
-0,774501766382174
0,521640768690627
-0,747569103381419
-0,776725631357882
1,36208052692674
-0,860825279545572
-0,15854230163604
1,64222706990156
-0,898577338266957
0,0614731373441766
~
-0,595301493216623
-0,838563071936288
-1,54628209778276
-0,693762137277916
-0,673341224299554
-1,36232974708193
-0,989143995287459
-0,177675755563688
-0,76848853790535
0,53163809729466
-0,766766617806421
-0,782675121209803
1,37000796363196
-0,868322260168255
-0,151086889669413
1,64946451775125
-0,902174091505977
0,0734370420705122
~
-0,509527625712393
-0,716985055844839
-1,60186594752364
-0,631112261549832
-0,581766588025526
-1,40444354156775
-0,99586616906215
-0,176110960417864
-0,769901387705505
0,529408753210113
-0,773324490149325
-0,79456233986273
1,38005212010884
-0,858592537840256
-0,161584153311143
1,6635998717168
-0,88701517059285
0,063500420115104
~
-0,481523987449949
-0,648464548268271
-1,63101112310931
-0,611655453754885
-0,529557682450892
-1,42628061433503
-1,00204977752291
-0,172837160145543
-0,769590273277291
0,540618181141459
-0,787687798940701
-0,797063337577428
1,39728547064274
-0,855288496246019
-0,158420850156629
1,68284123380984
-0,877822011916601
0,0686264509533653
~
-0,279175955625249
-0,506509494866051
-1,5448459491719
-0,463012578225426
-0,421865868764171
-1,36332896887905
-1,01452237044049
-0,167934990458532
-0,776041704264523
0,548017568982917
-0,784396430159054
-0,797499812834778
1,40691889343323
-0,843591337528803
-0,150044704756788
1,69321939790456
-0,86332292292841
0,0800187027253958
~
-0,174729932413566
-0,335711179286961
-1,49106907445754
-0,3845164005294
-0,294485561162715
-1,3231808436666
-1,0138758048769
-0,170808706789976
-0,776807929939346
0,552594376879498
-0,783687127324534
-0,795288864058055
1,40659984838023
-0,847335249239583
-0,142299082347347
1,69126835777003
-0,868551239505791
0,0895999497748522
~
-0,0919414419268572
-0,13276904035887
-1,39707307542955
-0,32265181526421
-0,143133875565203
-1,25377843184854
-1,01478293527627
-0,174228456715336
-0,781223640912796
0,559841305806943
-0,781442265776195
-0,785976059777898
1,41855107053875
-0,830874068712927
-0,137937673530332
1,70478770284251
-0,847351336358505
0,0922987419497651
~
-0,955270770596935
-1,20916034043524
-1,14729554135372
-0,971394783677115
-0,949665880511197
-1,06678060658138
-1,01976682291766
-0,171182198204898
-0,782527354195254
0,561797327102076
-0,778615473759735
-0,785714551812352
1,15592968730468
-0,80064692056277
0,00156379919153138
1,46467701474284
-0,805766857807475
-0,119978703729604
~
0,0227444130835155
-0,0711855604568995
-1,11290075793763
-0,238545942390441
-0,0956902729427476
-1,0413090345076
-1,02241697101564
-0,16920433480696
-0,783867778111924
0,563249361368492
-0,774187598382194
-0,782524938161286
1,19153279547993
-0,810156417640955
-0,00785958992049914
1,46711478851568
-0,799806934549204
-0,118623173275161
~
0,0237107287354554
-0,0173294357219307
-1,07515144366085
-0,239127393089986
-0,0540233384846122
-1,01285493764497
-1,02764172068412
-0,164105046772657
-0,783204002012
0,564934505591988
-0,774722027842062
-0,785539969458831
1,18614505205885
-0,802073121518781
-0,0038673171495848
1,46468810759496
-0,798490526919312
-0,111736402405804
~
0,0189533220450995
0,0754523770321245
-1,02665259871114
-0,242872926454108
0,0154737664632508
-0,976884906853374
-1,0283515960104
-0,16446206524337
-0,784717813418568
0,567952223584524
-0,776111876646059
-0,787851152498581
1,38453137189638
-0,861465369752913
-0,0855132736551905
1,54826945051544
-0,70076623514658
-0,182230322907869
~
0,00338654571446231
0,167161570661163
-0,957830052526255
-0,254666336612773
0,0844485057293983
-0,925143628071169
-1,02882486975527
-0,163690764958702
-0,784244687076353
0,567959846983005
-0,773122748124517
-0,787778863271928
1,38399140108346
-0,857148075566969
-0,0860597100034073
1,54490593130134
-0,693885194249194
-0,182139395413732
~
-0,0706994269968892
0,216866622822475
-1,21099741222717
-0,308450009047298
0,119628615514203
-1,11470035956357
-1,02170171705068
-0,17208533011493
-0,782757684564888
0,569299137398876
-0,791511202590928
-0,796878489367923
1,39359106581994
-0,872362041865809
-0,0957935011631678
1,55182930189059
-0,701450864147228
-0,185291998205475
~
-0,0164774562735644
0,23982058467271
-0,909361175096407
-0,274029878336122
0,141725583518174
-0,890812181978294
-1,04668714452379
-0,15255938151817
-0,791800498486689
0,571808227341471
-0,775452157813735
-0,793820235381946
1,17422192442611
-0,781403311038519
0,0134212592653154
1,48008686803764
-0,789482719746691
-0,104340161361541
~
-0,0711540522485185
0,358561992786008
-0,966316197994569
-0,31399315713979
0,228390987214863
-0,932734493702001
-1,0425104718136
-0,162122029498573
-0,788419918597952
0,575658162723261
-0,789962354922018
-0,805218185560816
1,18959045489674
-0,793407618551025
0,00386219258630847
1,48722768039793
-0,802788906278667
-0,112027683156832
~
-0,0749734807351709
0,337972924617893
-1,07143279863267
-0,325270815815355
0,217019309273251
-1,01357286468973
-1,07616270255328
-0,145841497259801
-0,795404474957483
0,587259521179184
-0,798800286194974
-0,822214192952784
1,20705108426231
-0,794703255421284
0,00441524982414153
1,5160165806925
-0,799192924894265
-0,1199524656632
~
-0,0679093768107302
0,241947646289489
-1,10956519176492
-0,325569313691235
0,140106036013521
-1,04358234635548
-1,09854908473405
-0,165418794814383
-0,800936376919693
0,596458138135957
-0,834898957841763
-0,833097493997451
1,39912840371147
-0,569140967182579
-0,0895247501642435
1,53267186529537
-0,798472901940718
-0,136367799553084
~
-0,0908648690643143
-0,233399934190645
-1,23114409155835
-0,354863326071708
-0,201245253215176
-1,12770207811958
-1,14685861779517
-0,104781210288771
-0,772645213599743
0,601726300243712
-0,843580459728723
-0,83373028943503
1,50532138233317
-0,557095739364268
-0,212944352556397
1,58779792334272
-0,78599166463222
-0,140436771329013
~
-0,723461147251884
-0,555577752859921
-1,40702654676821
-0,561080132117379
-0,418482417353872
-1,27410202882992
-1,13366056834556
-0,0580137079726305
-0,719114825178803
0,578248998215276
-0,834251197116468
-0,83571120306284
1,4978676826511
-0,183643691120528
-1,09539836858262
1,59635964140381
-0,0756278213272528
-1,29902425733027
~
-0,801674557319855
-0,618292342253127
-1,41382931545075
-0,641296771127261
-0,485212742996272
-1,28129910062815
-1,12371432162182
-0,05536537283809
-0,70774732092592
0,569134444953252
-0,81396324357753
-0,837517772431677
1,48288305941744
-0,181067269807193
-1,08780376785188
1,65378029661823
0,10328319065059
-1,04795196867406
~
-0,889058231671694
-0,702355996521542
-1,37747030166615
-0,744119958338587
-0,565318637161564
-1,24116726380537
-1,12029442023332
-0,0316849710647775
-0,694953180987241
1,54839307340966
0,191346451624739
-0,17684792200361
2,23747932839979
0,780805599843143
-0,697013318271117
2,68567708890799
1,14171769946062
-0,950114457045062
~
-0,93022888773145
-0,727718380146271
-1,35256208139312
-0,7928084101353
-0,589937107963305
-1,21911230632249
-1,10835425438149
-0,0266681609382686
-0,684494871695814
1,52479444463707
0,243144347046202
-0,133935161136807
2,27236362069789
0,927008865848546
-0,557749642592789
2,50882300474977
1,11223794662493
-0,665874218546313
~
-0,946408066464037
-0,739378506278956
-1,3209482530699
-0,815671249830125
-0,602445791784467
-1,19016791527776
-1,09577773173805
-0,0261652025455644
-0,674294842195182
1,49716088773233
0,281077278528692
-0,0969051318351678
2,25128363459056
0,987895645657394
-0,446117717162641
2,48195126904291
1,17968254681109
-0,529337301439923
~
-0,951684728479325
-0,746546203915475
-1,27112829767127
-0,827702946963698
-0,607387231786923
-1,14341524060727
-1,0928458771024
-0,0113706554796528
-0,664019243803948
1,51916795049128
0,178096138418623
-0,00756867041392266
2,28545245748293
0,868117330292479
-0,30736352057117
2,41306012911163
1,11542836226659
-0,433827217154172
~
----
Right hand wave
-0,38566818363633
0,598450213529474
-0,248264468834638
-0,516269664407108
0,419850000592982
-0,313103362780575
-0,908074106719439
-0,115950687436801
-0,462793733467265
0,86904523396056
-0,732172876975946
-0,132623918548076
1,16979744994976
-1,35009838443624
-0,564185989474935
1,23449527849773
-1,52691736370665
-0,714431171454674
~
-0,385801974984964
0,592504862176978
-0,248712353671409
-0,516247427578107
0,414739979645323
-0,313187859167739
-0,907583834502249
-0,118554766239068
-0,461785354087597
0,86893672647598
-0,732013484590832
-0,133320565781775
1,16947906105877
-1,34961063014294
-0,564271740145963
1,23469861752131
-1,52682632049841
-0,714441865905885
~
-0,394330537065929
0,582711834057283
-0,257734829746063
-0,522354523153705
0,406768730468155
-0,319735461898169
-0,906426530513535
-0,121060629395728
-0,460878867609291
0,86846116391616
-0,732554108663142
-0,134204499076415
1,16934671172762
-1,34995242406785
-0,564761957021115
1,23395623373308
-1,52727018057964
-0,715876272863202
~
-0,398386937542637
0,578174726366753
-0,26327330059255
-0,52588811655528
0,403497021142634
-0,323840415465072
-0,908391653593209
-0,120536192858708
-0,460554676214071
0,869299539864588
-0,733329113304326
-0,13427825847638
1,16963431315351
-1,35225687744862
-0,5662429956906
1,23593725270387
-1,53049832007351
-0,717108370634575
~
-0,404588387351884
0,539582364374346
-0,27200160162784
-0,530599654076872
0,374378387346813
-0,330265544633588
-0,908633429664571
-0,121233642084835
-0,459997773827204
0,869883117967112
-0,734311069827871
-0,134116629752673
1,17045128242098
-1,35401324026848
-0,566109708864978
1,23670470868862
-1,53221615849142
-0,717112083363849
~
-0,428534048079466
0,532847210770695
-0,285821884397717
-0,548675385304153
0,369012877038552
-0,340642394299943
-0,909099446177775
-0,122490124157877
-0,459961557698897
0,870582513845008
-0,734779025997755
-0,134031012244995
1,17210515821899
-1,35529468444996
-0,565948821474728
1,23746736237034
-1,53340997729289
-0,717491727851512
~
-0,419689606352616
0,539487232794574
-0,278244716321404
-0,542388543911047
0,374180561174942
-0,334928192442358
-0,910485307399695
-0,121739552057241
-0,4597902602531
0,871916510059204
-0,733007117772575
-0,132933989668177
1,17374081189281
-1,35359043721174
-0,565118147316108
1,23909786090686
-1,53176915532665
-0,716085731581273
~
-0,412082636179225
0,544047882863225
-0,271004887112564
-0,536740667135226
0,37732530273376
-0,32952814254711
-0,91071476000323
-0,122842536047444
-0,459845875445098
0,873022984031191
-0,733417781738585
-0,132908218763771
1,17600917448455
-1,35433666983045
-0,564967177907441
1,24133698138597
-1,53255005411653
-0,715780919986889
~
-0,402874793373626
0,570584463512861
-0,264902616012944
-0,530068236125699
0,397352889539908
-0,325066761966445
-0,911648564381918
-0,122341980161737
-0,460198948249723
0,875185821796588
-0,734146067866628
-0,131508749391419
1,1786787599174
-1,35601307962116
-0,564682954960444
1,24487204949029
-1,53443976042499
-0,71550297372957
~
-0,396623766370396
0,581854200708679
-0,2599377462678
-0,525451421187141
0,405966309583458
-0,321625905133511
-0,911934360985304
-0,121697215879779
-0,461238273961751
0,876429610336395
-0,734445638333479
-0,131141917274559
1,17968469364334
-1,35632972382143
-0,566738882058115
1,24584049801012
-1,53511329649612
-0,716086649500929
~
-0,387893520424573
0,600092233977559
-0,244747304102002
-0,519258990051408
0,419678980791534
-0,310253201939869
-0,913355349632507
-0,121560729467133
-0,46127582441339
0,876779995784445
-0,734909303038235
-0,129463991470447
1,1798219761571
-1,35693856562295
-0,565546832542446
1,24532077488025
-1,53483754901442
-0,714506373401019
~
-0,42043537743981
0,569752039311253
-0,268657656911461
-0,543793520606546
0,396779802619233
-0,328313517598553
-0,913867925455248
-0,122136907456827
-0,461736945465798
0,876531170404339
-0,735562076150917
-0,128450922870934
1,17900221627244
-1,35789072862157
-0,565278801307932
1,24417745101092
-1,53588265329635
-0,715260942965545
~
-0,403123290907625
0,595378064329187
-0,258734049218047
-0,531318836859374
0,420357432699401
-0,322696833054748
-0,915905425565107
-0,104704363890929
-0,469140364677971
0,876137841422404
-0,718632855423688
-0,128282196544272
1,17754988780727
-1,33926111375685
-0,563855409396265
1,24304259770412
-1,51750890245132
-0,713068614411337
~
-0,403224803981043
0,594266652818723
-0,260321013068349
-0,531755612597659
0,416670218682868
-0,322910408893048
-0,917347989128482
-0,116119182362752
-0,465034823556901
0,876823062756693
-0,729849243826885
-0,127047193656079
1,17910174458135
-1,35292087145318
-0,564263916129239
1,24484016025946
-1,5323477812642
-0,71419967551451
~
-0,39736826676027
0,590053988919079
-0,257663835809204
-0,527042076433303
0,41523924798048
-0,321737913025081
-0,91606355463694
-0,109205073204396
-0,468399521728698
0,876092459538431
-0,722040603208978
-0,127563251883985
1,17754342215412
-1,3437741083159
-0,563441759132724
1,2431171359897
-1,52298653733062
-0,713490805464159
~
-0,505859045632144
0,511773327202547
-0,318603070885054
-0,563927271504753
0,34364336013715
-0,342204903144778
-0,916728537839537
-0,115354334300272
-0,465435238157518
0,876447039845552
-0,72814425100387
-0,126274017343106
1,17825185581405
-1,35095129770648
-0,56234266448525
1,24363538723061
-1,52998743204534
-0,712693560146113
~
-0,522675006227653
0,532498140157103
-0,340686294250178
-0,550683636008775
0,355559280116209
-0,33229708805025
-0,915501359739268
-0,119079319566879
-0,464575837476496
0,876434069676423
-0,73166480097226
-0,126103087887102
1,1783889474962
-1,3550445880934
-0,562151880861631
1,24349641832317
-1,53394559244019
-0,712573618595217
~
-0,546882641361743
0,537704172976379
-0,348472338539403
-0,550288008873348
0,359065117244345
-0,33376496053911
-0,916821824345022
-0,120572854006774
-0,463652329529927
0,876827279322891
-0,733451011466196
-0,125310465138019
1,17889760956276
-1,35768565228016
-0,561712558661852
1,24388043564685
-1,53649872540266
-0,712156656214739
~
-0,57500146203144
0,522341610567248
-0,361198318127677
-0,546222699019706
0,347562682790783
-0,331631164713117
-0,916288314755369
-0,121831647444635
-0,462879883695849
0,876499436815003
-0,734604170236859
-0,12539872223697
1,17796587204001
-1,35919786741826
-0,561553363866565
1,24312679714282
-1,53815746224269
-0,712416534316438
~
-0,401551946294744
0,562790625781258
-0,26116032971721
-0,53006416863351
0,39108643147654
-0,322847852607732
-0,915600835649807
-0,124026250019039
-0,462059806904156
0,876509579800715
-0,73678309208724
-0,125351011832798
1,17753367404658
-1,36183850892942
-0,561867977593776
1,24269816374239
-1,54122737164611
-0,713099767689359
~
-0,525475401022485
0,544916563850618
-0,325782188818589
-0,546351659638709
0,365934153610478
-0,334384209057321
-0,914918919728628
-0,124468862250014
-0,462238282614831
0,877243442759677
-0,7374265068582
